Core_id,Ranking,University,Country,City,Region,Score,logo
22907,1201-1400,Jamia Hamdard,India,New Delhi,Asia,,https://www.topuniversities.com/sites/default/files/jamia-hamdard_592560e19988f300e2320f1b_small.jpg
1015,1201-1400,Kindai University (Kinki University),Japan,Osaka City,Asia,,https://www.topuniversities.com/sites/default/files/kindai-university-kinki-university_1015_small.jpg
1933,1201-1400,King Mongkut's Institute of Technology Ladkrabang,Thailand,Bangkok,Asia,,https://www.topuniversities.com/sites/default/files/king-mongkuts-institute-of-technology-ladkrabang_592560cf2aeae70239af5213_small.jpg
1016,1201-1400,Kwansei Gakuin University,Japan,Nishinomiya City,Asia,,https://www.topuniversities.com/sites/default/files/kwansei-gakuin-university-_592560cf2aeae70239af4e7b_small.jpg
1492,1201-1400,Lucian Blaga University of Sibiu,Romania,Sibiu,Europe,,https://www.topuniversities.com/sites/default/files/lucian-blaga-university-of-sibiu_592560cf2aeae70239af5058_small.jpg
23645,1201-1400,MIREA - Russian Technological University,Russia,Moscow,Europe,,https://www.topuniversities.com/sites/default/files/mirea-russian-technological-university_592560cf2aeae70239af59e6_small.jpg
15042,1201-1400,Makerere University,Uganda,Kampala,Africa,,https://www.topuniversities.com/sites/default/files/makerere-university_15042_small.jpg
1206,1201-1400,Mansoura University,Egypt,Mansoura ,Africa,,https://www.topuniversities.com/sites/default/files/mansoura-university_592560cf2aeae70239af4f3c_small.jpg
28867,1201-1400,Marmara University,Turkey,Istanbul,Asia,,https://www.topuniversities.com/sites/default/files/marmara-university_592560e79988f300e232216a_small.jpg
1951,1201-1400,Meiji University,Japan,Tokyo,Asia,,https://www.topuniversities.com/sites/default/files/meiji-university_592560cf2aeae70239af5223_small.jpg
813,1201-1400,Miami University,United States,Oxford,North America,,https://www.topuniversities.com/sites/default/files/220926085849am721113Miami-logo-200x200-48x48.jpg
30297,1201-1400,Moscow City University,Russia,Moscow,Europe,,https://www.topuniversities.com/sites/default/files/moscow-city-university_592560cf2aeae70239af5abd_small.jpg
23114,1201-1400,Moscow Pedagogical State University,Russia,Moscow,Europe,,https://www.topuniversities.com/sites/default/files/moscow-pedagogical-state-university_592560cf2aeae70239af59c1_small.jpg
1991,1201-1400,National Dong Hwa University,Taiwan,Hualien City,Asia,,https://www.topuniversities.com/sites/default/files/national-dong-hwa-university_1991_small.jpg
19739,1201-1400,National Research University Moscow Power Engineering Institute (MPEI),Russia,Moscow,Europe,,https://www.topuniversities.com/sites/default/files/national-research-university-moscow-power-engineering-institute-mpei_19739_small.jpg
15193,1201-1400,National Taipei University,Taiwan,Taipei,Asia,,https://www.topuniversities.com/sites/default/files/national-taipei-university_592560df9988f300e23209a8_small.jpg
14939,1201-1400,National University of Life and Environmental sciences of Ukraine,Ukraine,Kyiv,Europe,,https://www.topuniversities.com/sites/default/files/national-university-of-life-and-environmental-sciences-of-ukraine_592560cf2aeae70239af5804_small.jpg
1819,1201-1400,Northern Arizona University,United States,Flagstaff,North America,,https://www.topuniversities.com/sites/default/files/northern-arizona-university_592560cf2aeae70239af51a1_small.jpg
461,1201-1400,Nova Southeastern University,United States,Fort Lauderdale,North America,,https://www.topuniversities.com/sites/default/files/nova-southeastern-university_592560cf2aeae70239af4c5a_small.jpg
22926,1201-1400,OSMANIA UNIVERSITY,India,Hyderabad,Asia,,https://www.topuniversities.com/sites/default/files/osmania-university_22926_small.jpg
921,1201-1400,Panjab University,India,Chandigarh,Asia,,https://www.topuniversities.com/sites/default/files/panjab-university_592560cf2aeae70239af4e1c_small.jpg
2566,1201-1400,Pontificia Universidad Católica Madre y Maestra (PUCMM),Dominican Republic,Santiago,Latin America,,https://www.topuniversities.com/sites/default/files/pontificia-universidad-catlica-madre-y-maestra-pucmm_592560cf2aeae70239af548a_small.jpg
2568,1201-1400,Pontifícia Universidade Católica de Campinas,Brazil,Campinas,Latin America,,https://www.topuniversities.com/sites/default/files/pontifcia-universidade-catlica-de-campinas_592560cf2aeae70239af548b_small.jpg
2570,1201-1400,Pontifícia Universidade Católica do Paraná,Brazil,Curitiba,Latin America,,https://www.topuniversities.com/sites/default/files/pontifcia-universidade-catlica-do-paran_592560cf2aeae70239af548d_small.jpg
2571,1201-1400,"Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS",Brazil,Porto Alegre,Latin America,,https://www.topuniversities.com/sites/default/files/pontifcia-universidade-catlica-do-rio-grande-do-sul-pucrs_592560cf2aeae70239af548e_small.jpg
1826,1201-1400,Portland State University,United States,Portland,North America,,https://www.topuniversities.com/sites/default/files/portland-state-university_592560cf2aeae70239af51a6_small.jpg
1089,1201-1400,Pukyong National University ,South Korea,Busan,Asia,,https://www.topuniversities.com/sites/default/files/pukyong-national-university-_592560cf2aeae70239af4ec4_small.jpg
1962,1201-1400,Rikkyo University,Japan,Tokyo,Asia,,https://www.topuniversities.com/sites/default/files/rikkyo-university_592560cf2aeae70239af5233_small.jpg
14940,1201-1400,Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,Russia,Moscow,Europe,,https://www.topuniversities.com/sites/default/files/russian-state-agrarian-university-moscow-timiryazev-agricultural-academy_592560cf2aeae70239af5805_small.jpg
20826,1201-1400,Russian State University for the Humanities ,Russia,Moscow,Europe,,https://www.topuniversities.com/sites/default/files/russian-state-university-for-the-humanities-_592560cf2aeae70239af594b_small.jpg
19648,1201-1400,Rutgers University–Camden,United States,Camden,North America,,https://www.topuniversities.com/sites/default/files/rutgers-the-state-university-of-new-jersey-camden_592560cf2aeae70239af58f7_small.jpg
15118,1201-1400,SRM Institute of Science and Technology,India,Chennai,Asia,,https://www.topuniversities.com/sites/default/files/srm-institute-of-science-and-technology_592560cf2aeae70239af585c_small.jpg
14929,1201-1400,Saken Seifullin Kazakh Agrotechnical University,Kazakhstan,Nur-Sultan,Asia,,https://www.topuniversities.com/sites/default/files/220120054802am787728КАЗАТ1У-лого-48x48.jpg
2257,1201-1400,San Francisco State University,United States,San Francisco,North America,,https://www.topuniversities.com/sites/default/files/san-francisco-state-university_592560cf2aeae70239af5354_small.jpg
2065,1201-1400,Shanghai Normal University,China (Mainland),Shanghai,Asia,,https://www.topuniversities.com/sites/default/files/shanghai-normal-university_592560cf2aeae70239af5295_small.jpg
2026,1201-1400,Shanghai University of Finance and Economics,China (Mainland),Shanghai,Asia,,https://www.topuniversities.com/sites/default/files/shanghai-university-of-finance-and-economics_2026_small.jpg
28910,1201-1400,Shibaura Institute of Technology,Japan,Koto City,Asia,,https://www.topuniversities.com/sites/default/files/shibaura-institute-of-technology_592560e89988f300e2322188_small.jpg
32859,1201-1400,Slovak University of Agriculture in Nitra,Slovakia,Nitra,Europe,,https://www.topuniversities.com/sites/default/files/slovak-university-of-agriculture-in-nitra_59883fafca24f350583de94e_small.jpg
1995,1201-1400,Soochow University (Taiwan),Taiwan,Taipei City,Asia,,https://www.topuniversities.com/sites/default/files/soochow-university-taiwan_1995_small.jpg
1102,1201-1400,Soongsil University,South Korea,Seoul,Asia,,https://www.topuniversities.com/sites/default/files/soongsil-university-_592560cf2aeae70239af4ed1_small.jpg
2028,1201-1400,Southwest University,China (Mainland),Chongqing,Asia,,https://www.topuniversities.com/sites/default/files/southwest-university_592560cf2aeae70239af5272_small.jpg
14115,1201-1400,Stefan cel Mare University of Suceava,Romania,Suceava,Europe,,https://www.topuniversities.com/sites/default/files/230412120446pm502682SIGLA-standard-color-pozitiv-orizontal-EN-Q-01-48x48.jpg
23949,1201-1400,Suez Canal University,Egypt,Ismailia ,Africa,,https://www.topuniversities.com/sites/default/files/suez-canal-university_592560e29988f300e23212c0_small.jpg
1195,1201-1400,Suranaree University of Technology,Thailand,Nakhon Ratchasima ,Asia,,https://www.topuniversities.com/sites/default/files/220202122544pm840382sut-logo-eng-48x48.jpg
1988,1201-1400,Tamkang University,Taiwan,New Taipei City,Asia,,https://www.topuniversities.com/sites/default/files/tamkang-university_592560cf2aeae70239af5247_small.jpg
1212,1201-1400,Tanta University ,Egypt,Tanta,Africa,,https://www.topuniversities.com/sites/default/files/tanta-university-_592560cf2aeae70239af4f3f_small.jpg
25589,1201-1400,Technical University of Cluj-Napoca,Romania,Cluj-Napoca,Europe,,https://www.topuniversities.com/sites/default/files/technical-university-of-cluj-napoca_592560e59988f300e2321b43_small.jpg
2169,1201-1400,"The ""Gheorghe Asachi"" Technical University of Iasi",Romania,Iași,Europe,,https://www.topuniversities.com/sites/default/files/the-gheorghe-asachi-technical-university-of-iasi_592560cf2aeae70239af52fc_small.jpg
20629,1201-1400,The Hashemite University,Jordan,Zarqa,Asia,,https://www.topuniversities.com/sites/default/files/the-hashemite-university_592560cf2aeae70239af5943_small.jpg
28967,1201-1400,"The University of Notre Dame, Australia",Australia,Chippendale,Oceania,,https://www.topuniversities.com/sites/default/files/the-university-of-notre-dame-australia_592560e89988f300e23221ed_small.jpg
2247,1201-1400,The University of Texas at Arlington,United States,Arlington,North America,,https://www.topuniversities.com/sites/default/files/QS_UTA-Logo-48x48.jpg
14316,1201-1400,Toraighyrov University,Kazakhstan,Pavlodar,Asia,,https://www.topuniversities.com/sites/default/files/230113080236am327164Сжатое-лого-2020-48x48.jpg
33473,1201-1400,Transilvania University of Brasov,Romania,Brasov,Europe,,https://www.topuniversities.com/sites/default/files/transilvania-university-of-brasov_59edd3f4ca24f325d41e2363_small.jpg
1989,1201-1400,Tunghai University,Taiwan,Taichung City,Asia,,https://www.topuniversities.com/sites/default/files/tunghai-university_592560cf2aeae70239af5248_small.jpg
1720,1201-1400,Universidad Autonoma de Yucatan,Mexico,Mérida,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autonoma-de-yucatan_592560cf2aeae70239af513b_small.jpg
1717,1201-1400,Universidad Autónoma de Baja California,Mexico,Baja California,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-baja-california_592560cf2aeae70239af5138_small.jpg
20413,1201-1400,Universidad Autónoma de Chile,Chile,Providencia,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-chile_592560e09988f300e2320bc6_small.jpg
2592,1201-1400,Universidad Autónoma de Querétaro (UAQ),Mexico,Querétaro,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-quertaro-uaq_592560cf2aeae70239af54a4_small.jpg
2593,1201-1400,Universidad Autónoma de San Luis de Potosí,Mexico,San Luis Potosí,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-san-luis-de-potos_592560cf2aeae70239af54a5_small.jpg
2601,1201-1400,Universidad Autónoma del Estado de Morelos (UAEM),Mexico,Cuernavaca,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autnoma-del-estado-de-morelos-uaem_592560cf2aeae70239af54ad_small.jpg
36085,1201-1400,Universidad Bernardo O'Higgins,Chile,Santiago,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-bernardo-ohiggins_5aa25b5e6ee6c81c63496cfc_small.jpg
2607,1201-1400,Universidad Católica de Colombia ,Colombia,Bogotá,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-catlica-de-colombia-_592560cf2aeae70239af54b3_small.jpg
2608,1201-1400,Universidad Católica de la Santísima Concepción (UCSC),Chile,Concepción,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-catlica-de-la-santsima-concepcin-ucsc_592560cf2aeae70239af54b6_small.jpg
2613,1201-1400,Universidad Católica del Norte,Chile,Antofagasta,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-catlica-del-norte_592560cf2aeae70239af54b9_small.jpg
2617,1201-1400,Universidad Central de Chile ,Chile,Santiago,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-central-de-chile-_592560cf2aeae70239af54bc_small.jpg
2619,1201-1400,Universidad Central del Ecuador,Ecuador,Quito,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-central-del-ecuador_592560cf2aeae70239af54be_small.jpg
2680,1201-1400,"Universidad La Salle, México",Mexico,Mexico City,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-la-salle-ulsa_592560cf2aeae70239af54fb_small.jpg
14225,1201-1400,Universidad Mayor de San Andrés (UMSA),Bolivia,La Paz,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-mayor-de-san-andrs-umsa_592560cf2aeae70239af561a_small.jpg
400,1201-1400,Universidad Metropolitana,Venezuela,Caracas,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-metropolitana_400_small.jpg
1697,1201-1400,Universidad Nacional de Mar del Plata,Argentina,Mar del Plata,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-mar-del-plata_592560cf2aeae70239af5125_small.jpg
15220,1201-1400,Universidad Nacional de Quilmes,Argentina,Bernal,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-quilmes_592560df9988f300e23209d5_small.jpg
14371,1201-1400,Universidad Nacional de San Martín (UNSAM),Argentina,Buenos Aires,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-san-martn-unsam_592560cf2aeae70239af5690_small.jpg
1695,1201-1400,Universidad Nacional de Tucumà¡n,Argentina,San Miguel de Tucumán,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-tucumn_592560cf2aeae70239af5123_small.jpg
14367,1201-1400,Universidad Nacional del Comahue,Argentina,Neuquén,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-del-comahue_592560cf2aeae70239af5692_small.jpg
1693,1201-1400,Universidad Nacional del Litoral,Argentina,Santa Fe,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-del-litoral_592560cf2aeae70239af5122_small.jpg
2694,1201-1400,Universidad Nacional del Sur,Argentina,Bahia Blanca,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-del-sur_592560cf2aeae70239af550a_small.jpg
2701,1201-1400,Universidad Popular Autonoma del Estado de Puebla (UPAEP),Mexico,Puebla,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-popular-autnoma-del-estado-de-puebla-upaep_592560cf2aeae70239af5510_small.jpg
